School Name,Primary Division,Sport Division,Subdivision,Membership Status,Primary Conference,Sport Conference,HBCU/Non-HBCU,Public/Private,Carnegie Classification,City/State ,Primary URL,Secondary URL,Primary Icon
Black Hills State University,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Spearfish, SD",www.bhsu.edu,www.bhsuathletics.com/landing/index,32_32.site.png
Chadron State College,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Chadron, NE",www.chadroneagles.com,www.csc.edu/,33_33.site.png
University of Wyoming,Division I,Division I,DI FBS,Active Member,Mountain West Conference,Mountain West Conference,Non-HBCU,Public,Research Universities,"Laramie, WY",www.gowyo.com,www.uwyo.edu,34_34.site.png
University of Northern Colorado,Division I,Division I,DI FCS,Active Member,Big Sky Conference,Big Sky Conference,Non-HBCU,Public,Research Universities,"Greeley, CO",www.uncbears.com,www.unco.edu,35_35.site.png
Metropolitan State University of Denver,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Denver, CO",www.msudenver.edu,www.roadrunnersathletics.com,36_36.site.png
"University of Colorado, Boulder",Division I,Division I,DI FBS,Active Member,Pac-12 Conference,Pac-12 Conference,Non-HBCU,Public,Research Universities,"Boulder, CO",www.colorado.edu/,www.cubuffs.com/,37_37.site.png
University of Denver,Division I,Division I,DI Subdivision,Active Member,The Summit League,The Summit League,Non-HBCU,Private,Research Universities,"Denver, CO",denverpioneers.com/,www.du.edu,38_38.site.png
Western Colorado University,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Gunnison, CO",www.gomountaineers.com,www.western.edu,39_39.favicon.ico
Colorado State University-Pueblo,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Pueblo, CO",gothunderwolves.com,www.csupueblo.edu,40_40.favicon.ico
Colorado School of Mines,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Research Universities,"Golden, CO",www.csmorediggers.com/landing/index,www.mines.edu,41_41.site.png
U.S. Air Force Academy,Division I,Division I,DI FBS,Active Member,Mountain West Conference,Mountain West Conference,Non-HBCU,Public,Baccalaureate Colleges,"USAF Academy, CO",www.goairforcefalcons.com/,www.usafa.edu,42_42.favicon.ico
Colorado College,Division III,Division III,Non-DI,Active Member,Southern Collegiate Athletic Conference,Southern Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Colorado Springs, CO",www.cctigers.com,www.coloradocollege.edu/,43_43.site.png
Adams State University,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Alamosa, CO",www.adams.edu,www.asugrizzlies.com,44_44.site.png
Utah Valley University,Division I,Division I,DI Subdivision,Active Member,Western Athletic Conference,Western Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Orem, UT",www.uvu.edu,www.wolverinegreen.com,45_45.site.png
Westminster College (Utah),Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Salt Lake City, UT",www.westminstercollege.edu,www.westminstergriffins.com,46_46.site.png
Weber State University,Division I,Division I,DI FCS,Active Member,Big Sky Conference,Big Sky Conference,Non-HBCU,Public,Master's Colleges & Universities,"Ogden, UT",www.weber.edu,www.weberstatesports.com/,47_47.site.png
Utah State University,Division I,Division I,DI FBS,Active Member,Mountain West Conference,Mountain West Conference,Non-HBCU,Public,Research Universities,"Logan, UT",utahstateaggies.com,www.usu.edu/,48_48.site.png
"University of Nevada, Reno",Division I,Division I,DI FBS,Active Member,Mountain West Conference,Mountain West Conference,Non-HBCU,Public,Research Universities,"Reno, NV",www.nevadawolfpack.com,www.unr.edu,49_49.site.png
"California State University, Chico",Division II,Division II,Non-DI,Active Member,California Collegiate Athletic Association,California Collegiate Athletic Association,Non-HBCU,Public,Master's Colleges & Universities,"Chico, CA",www.chicowildcats.com,www.csuchico.edu,50_50.favicon.ico
Humboldt State University,Division II,Division II,Non-DI,Active Member,California Collegiate Athletic Association,California Collegiate Athletic Association,Non-HBCU,Public,Master's Colleges & Universities,"Arcata, CA",www.hsulumberjacks.com,www.humboldt.edu,51_51.site.png
Sonoma State University,Division II,Division II,Non-DI,Active Member,California Collegiate Athletic Association,California Collegiate Athletic Association,Non-HBCU,Public,Master's Colleges & Universities,"Rohnert Park, CA",www.sonoma.edu/,www.sonomaseawolves.com,52_52.site.png
"California State University, East Bay",Division II,Division II,Non-DI,Active Member,California Collegiate Athletic Association,California Collegiate Athletic Association,Non-HBCU,Public,Master's Colleges & Universities,"Hayward, CA",www.csueastbay.edu,www.eastbaypioneers.com,53_53.favicon.ico
Dominican University of California,Division II,Division II,Non-DI,Active Member,Pacific West Conference,Pacific West Conference,Non-HBCU,Private,Master's Colleges & Universities,"San Rafael, CA",www.dominican.edu,www.dominicanathletics.com,54_54.favicon.ico
"University of California, Berkeley",Division I,Division I,DI FBS,Active Member,Pac-12 Conference,Pac-12 Conference,Non-HBCU,Public,Research Universities,"Berkeley, CA",www.berkeley.edu,www.calbears.com,55_55.site.png
Colorado Mesa University,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Grand Junction, CO",www.cmumavericks.com,www.coloradomesa.edu,56_56.favicon.ico
"California State University, Monterey Bay",Division II,Division II,Non-DI,Active Member,California Collegiate Athletic Association,California Collegiate Athletic Association,Non-HBCU,Public,Master's Colleges & Universities,"Seaside, CA",www.csumb.edu,www.otterathletics.com,57_57.site.png
Stanford University,Division I,Division I,DI FBS,Active Member,Pac-12 Conference,Pac-12 Conference,Non-HBCU,Private,Research Universities,"Stanford, CA",www.gostanford.com,www.stanford.edu,58_58.favicon.ico
Notre Dame de Namur University,Division II,Division II,Non-DI,Active Member,Pacific West Conference,Pacific West Conference,Non-HBCU,Private,Master's Colleges & Universities,"Belmont, CA",www.ndnu.edu/,www.ndnuargos.com,59_59.site.png
Saint Mary's College of California,Division I,Division I,DI Subdivision,Active Member,West Coast Conference,West Coast Conference,Non-HBCU,Private,Master's Colleges & Universities,"Moraga, CA",www.SMCGaels.com,www.stmarys-ca.edu/,60_60.favicon.ico
Academy of Art University,Division II,Division II,Non-DI,Active Member,Pacific West Conference,Pacific West Conference,Non-HBCU,Private,Master's Colleges & Universities,"San Francisco, CA",www.academyart.edu,www.artuathletics.com,61_61.site.png
San Francisco State University,Division II,Division II,Non-DI,Active Member,California Collegiate Athletic Association,California Collegiate Athletic Association,Non-HBCU,Public,Master's Colleges & Universities,"San Francisco, CA",sfstategators.com,www.sfsu.edu/,62_62.site.png
"University of California, Santa Cruz",Division III,Division III,Non-DI,Active Member,American Collegiate Athletic Association,American Collegiate Athletic Association,Non-HBCU,Public,Research Universities,"Santa Cruz, CA",www.goslugs.com/,www.ucsc.edu/,63_63.thumbnail_default.jpg
Santa Clara University,Division I,Division I,DI Subdivision,Active Member,West Coast Conference,West Coast Conference,Non-HBCU,Private,Research Universities,"Santa Clara, CA",www.santaclarabroncos.com,www.scu.edu,64_64.thumbnail_default.jpg
"California State University, Stanislaus",Division II,Division II,Non-DI,Active Member,California Collegiate Athletic Association,California Collegiate Athletic Association,Non-HBCU,Public,Master's Colleges & Universities,"Turlock, CA",www.csustan.edu,www.warriorathletics.com,65_65.favicon.ico
University of the Pacific,Division I,Division I,DI Subdivision,Active Member,West Coast Conference,West Coast Conference,Non-HBCU,Private,Research Universities,"Stockton, CA",www.pacific.edu/,www.pacifictigers.com,66_66.favicon.ico
"California State University, Sacramento",Division I,Division I,DI FCS,Active Member,Big Sky Conference,Big Sky Conference,Non-HBCU,Public,Master's Colleges & Universities,"Sacramento, CA",www.csus.edu,www.hornetsports.com,67_67.thumbnail_default.jpg
"University of California, Davis",Division I,Division I,DI FCS,Active Member,Big West Conference,Big West Conference,Non-HBCU,Public,Research Universities,"Davis, CA",www.ucdavis.edu,www.ucdavisaggies.com,68_68.site.png
"California State University, Fresno",Division I,Division I,DI FBS,Active Member,Mountain West Conference,Mountain West Conference,Non-HBCU,Public,Research Universities,"Fresno, CA",www.csufresno.edu,www.gobulldogs.com,69_69.favicon.ico
Fresno Pacific University,Division II,Division II,Non-DI,Active Member,Pacific West Conference,Pacific West Conference,Non-HBCU,Private,Master's Colleges & Universities,"Fresno, CA",fpuathletics.com/,www.fresno.edu,70_70.site.png
"California State University, Bakersfield",Division I,Division I,DI Subdivision,Active Member,Western Athletic Conference,Western Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Bakersfield, CA",www.csub.edu,www.gorunners.com,71_71.site.png
"University of California, Santa Barbara",Division I,Division I,DI Subdivision,Active Member,Big West Conference,Big West Conference,Non-HBCU,Public,Research Universities,"Santa Barbara, CA",ucsbgauchos.com,www.ucsb.edu,72_72.thumbnail_default.jpg
California Polytechnic State University,Division I,Division I,DI FCS,Active Member,Big West Conference,Big West Conference,Non-HBCU,Public,Master's Colleges & Universities,"San Luis Obispo, CA",gopoly.com,www.calpoly.edu,73_73.site.png
California Lutheran University,Division III,Division III,Non-DI,Active Member,Southern California Intercollegiate Athletic Conf.,Southern California Intercollegiate Athletic Conf.,Non-HBCU,Private,Master's Colleges & Universities,"Thousand Oaks, CA",www.callutheran.edu,www.clusports.com,74_74.thumbnail_default.jpg
"California State University, Northridge",Division I,Division I,DI Subdivision,Active Member,Big West Conference,Big West Conference,Non-HBCU,Public,Master's Colleges & Universities,"Northridge, CA",www.GoMatadors.com,www.csun.edu,75_75.site.png
Loyola Marymount University,Division I,Division I,DI Subdivision,Active Member,West Coast Conference,West Coast Conference,Non-HBCU,Private,Research Universities,"Los Angeles, CA",www.LMULions.com,www.lmu.edu,76_76.favicon.ico
University of Southern California,Division I,Division I,DI FBS,Active Member,Pac-12 Conference,Pac-12 Conference,Non-HBCU,Private,Research Universities,"Los Angeles, CA",www.usc.edu/,www.usctrojans.com,77_77.site.png
"University of California, Los Angeles",Division I,Division I,DI FBS,Active Member,Pac-12 Conference,Pac-12 Conference,Non-HBCU,Public,Research Universities,"Los Angeles, CA",www.ucla.edu,www.uclabruins.com,78_78.site.png
"California State University, Los Angeles",Division II,Division II,Non-DI,Active Member,California Collegiate Athletic Association,California Collegiate Athletic Association,Non-HBCU,Public,Master's Colleges & Universities,"Los Angeles, CA",www.calstatela.edu,www.calstatelaathletics.com,79_79.favicon.ico
Biola University,Division II,Division II,Non-DI,Active Member,Pacific West Conference,Pacific West Conference,Non-HBCU,Private,Research Universities,"La Mirada, CA",athletics.biola.edu/,www.biola.edu/,80_80.favicon.ico
Claremont McKenna-Harvey Mudd-Scripps Colleges,Division III,Division III,Non-DI,Active Member,Southern California Intercollegiate Athletic Conf.,Southern California Intercollegiate Athletic Conf.,Non-HBCU,Private,Baccalaureate Colleges,"Claremont, CA",www.claremontmckenna.edu,www.cmsathletics.org,81_81.thumbnail_default.jpg
Long Beach State University,Division I,Division I,DI Subdivision,Active Member,Big West Conference,Big West Conference,Non-HBCU,Public,Master's Colleges & Universities,"Long Beach, CA",longbeachstate.com,www.csulb.edu,82_82.favicon.ico
"California State Polytechnic University, Pomona",Division II,Division II,Non-DI,Active Member,California Collegiate Athletic Association,California Collegiate Athletic Association,Non-HBCU,Public,Master's Colleges & Universities,"Pomona, CA",www.broncoathletics.com,www.cpp.edu,83_83.site.png
"California State University, Dominguez Hills",Division II,Division II,Non-DI,Active Member,California Collegiate Athletic Association,California Collegiate Athletic Association,Non-HBCU,Public,Master's Colleges & Universities,"Carson, CA",www.csudh.edu,www.gotoros.com,84_84.site.png
Pepperdine University,Division I,Division I,DI Subdivision,Active Member,West Coast Conference,West Coast Conference,Non-HBCU,Private,Research Universities,"Malibu, CA",www.pepperdine.edu/,www.pepperdinesports.com,85_85.site.png
Occidental College,Division III,Division III,Non-DI,Active Member,Southern California Intercollegiate Athletic Conf.,Southern California Intercollegiate Athletic Conf.,Non-HBCU,Private,Baccalaureate Colleges,"Los Angeles, CA",www.oxy.edu,www.oxyathletics.com,86_86.favicon-194x194.png
California Institute of Technology,Division III,Division III,Non-DI,Active Member,Southern California Intercollegiate Athletic Conf.,Southern California Intercollegiate Athletic Conf.,Non-HBCU,Private,Research Universities,"Pasadena, CA",www.caltech.edu,www.gocaltech.com,87_87.thumbnail_default.jpg
Azusa Pacific University,Division II,Division II,Non-DI,Active Member,Pacific West Conference,Pacific West Conference,Non-HBCU,Private,Research Universities,"Azusa, CA",www.apu.edu,www.apu.edu/athletics,88_88.site.png
Concordia University Irvine,Division II,Division II,Non-DI,Active Member,Pacific West Conference,Pacific West Conference,Non-HBCU,Private,Master's Colleges & Universities,"Irvine, CA",www.cui.edu,www.cuieagles.com,89_89.site.png
California Baptist University,Division II,Division II,Non-DI,II Reclassifying to I (B20.5.2.1),Western Athletic Conference,Western Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Riverside, CA",www.calbaptist.edu,www.cbulancers.com,90_90.favicon.ico
Chapman University,Division III,Division III,Non-DI,Active Member,Southern California Intercollegiate Athletic Conf.,Southern California Intercollegiate Athletic Conf.,Non-HBCU,Private,Research Universities,"Orange, CA",www.chapman.edu,www.chapmanathletics.com,91_91.thumbnail_default.jpg
"California State University, San Bernardino",Division II,Division II,Non-DI,Active Member,California Collegiate Athletic Association,California Collegiate Athletic Association,Non-HBCU,Public,Master's Colleges & Universities,"San Bernardino, CA",www.csusb.edu,www.csusbathletics.com,92_92.favicon.ico
"University of California, Riverside",Division I,Division I,DI Subdivision,Active Member,Big West Conference,Big West Conference,Non-HBCU,Public,Research Universities,"Riverside, CA",www.gohighlanders.com/,www.ucr.edu,93_93.site.png
University of Redlands,Division III,Division III,Non-DI,Active Member,Southern California Intercollegiate Athletic Conf.,Southern California Intercollegiate Athletic Conf.,Non-HBCU,Private,Master's Colleges & Universities,"Redlands, CA",www.goredlands.com,www.redlands.edu,94_94.thumbnail_default.jpg
"University of California, San Diego",Division II,Division II,Non-DI,Active Member,California Collegiate Athletic Association,California Collegiate Athletic Association,Non-HBCU,Public,Research Universities,"La Jolla, CA",www.ucsd.edu,www.ucsdtritons.com,95_95.site.png
Point Loma Nazarene University,Division II,Division II,Non-DI,Active Member,Pacific West Conference,Pacific West Conference,Non-HBCU,Private,Master's Colleges & Universities,"San Diego, CA",www.plnusealions.com,www.pointloma.edu,96_96.site.png
"California State University, San Marcos",Division II,Division II,Non-DI,Active Member,California Collegiate Athletic Association,California Collegiate Athletic Association,Non-HBCU,Public,Master's Colleges & Universities,"San Marcos, CA",csusmcougars.com,www.csusm.edu,97_97.site.png
San Diego State University,Division I,Division I,DI FBS,Active Member,Mountain West Conference,Mountain West Conference,Non-HBCU,Public,Research Universities,"San Diego, CA",www.goaztecs.com,www.sdsu.edu/,98_98.site.png
"University of Nevada, Las Vegas",Division I,Division I,DI FBS,Active Member,Mountain West Conference,Mountain West Conference,Non-HBCU,Public,Research Universities,"Las Vegas, NV",www.unlv.edu,www.unlvrebels.com,99_99.site.png
Southern Utah University,Division I,Division I,DI FCS,Active Member,Big Sky Conference,Big Sky Conference,Non-HBCU,Public,Master's Colleges & Universities,"Cedar City, UT",www.suu.edu,www.suutbirds.com,100_100.site.png
Dixie State University,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"St. George, UT",www.dixie.edu,www.dixieathletics.com,101_101.site.png
Fort Lewis College,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Durango, CO",www.fortlewis.edu,www.goskyhawks.com,102_102.site.png
Northern Arizona University,Division I,Division I,DI FCS,Active Member,Big Sky Conference,Big Sky Conference,Non-HBCU,Public,Research Universities,"Flagstaff, AZ",www.nau.edu,www.nauathletics.com,103_103.favicon.ico
Grand Canyon University,Division I,Division I,DI Subdivision,Active Member,Western Athletic Conference,Western Athletic Conference,Non-HBCU,Private,Research Universities,"Phoenix, AZ",www.gcu.edu/,www.gculopes.com,104_104.favicon.ico
Arizona State University,Division I,Division I,DI FBS,Active Member,Pac-12 Conference,Pac-12 Conference,Non-HBCU,Public,Research Universities,"Tempe, AZ",asu.edu,www.thesundevils.com/,105_105.site.png
University of Arizona,Division I,Division I,DI FBS,Active Member,Pac-12 Conference,Pac-12 Conference,Non-HBCU,Public,Research Universities,"Tucson, AZ",www.arizona.edu,www.arizonawildcats.com,106_106.site.png
Dixie State University,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"St. George, UT",www.dixie.edu,www.dixieathletics.com,107_107.site.png
Grand Canyon University,Division I,Division I,DI Subdivision,Active Member,Western Athletic Conference,Western Athletic Conference,Non-HBCU,Private,Research Universities,"Phoenix, AZ",www.gcu.edu/,www.gculopes.com,108_108.favicon.ico
"University of Colorado, Colorado Springs",Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Research Universities,"Colorado Springs, CO",www.gomountainlions.com,www.uccs.edu,109_109.site.png
Colorado Mesa University,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Grand Junction, CO",www.cmumavericks.com,www.coloradomesa.edu,110_110.favicon.ico
Colorado State University,Division I,Division I,DI FBS,Active Member,Mountain West Conference,Mountain West Conference,Non-HBCU,Public,Research Universities,"Fort Collins, CO",www.colostate.edu,www.csurams.com,111_111.favicon.ico
University of Northern Colorado,Division I,Division I,DI FCS,Active Member,Big Sky Conference,Big Sky Conference,Non-HBCU,Public,Research Universities,"Greeley, CO",www.uncbears.com,www.unco.edu,112_112.site.png
Regis University (Colorado),Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Private,Research Universities,"Denver, CO",www.regis.edu/,www.regisrangers.com,113_113.site.png
Metropolitan State University of Denver,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Denver, CO",www.msudenver.edu,www.roadrunnersathletics.com,114_114.site.png
Western Colorado University,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Gunnison, CO",www.gomountaineers.com,www.western.edu,115_115.favicon.ico
Colorado Christian University,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Lakewood, CO",www.ccu.edu,www.ccucougars.com,116_116.favicon.ico
Colorado State University-Pueblo,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Pueblo, CO",gothunderwolves.com,www.csupueblo.edu,117_117.favicon.ico
U.S. Air Force Academy,Division I,Division I,DI FBS,Active Member,Mountain West Conference,Mountain West Conference,Non-HBCU,Public,Baccalaureate Colleges,"USAF Academy, CO",www.goairforcefalcons.com/,www.usafa.edu,118_118.favicon.ico
"University of Colorado, Boulder",Division I,Division I,DI FBS,Active Member,Pac-12 Conference,Pac-12 Conference,Non-HBCU,Public,Research Universities,"Boulder, CO",www.colorado.edu/,www.cubuffs.com/,119_119.site.png
Adams State University,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Alamosa, CO",www.adams.edu,www.asugrizzlies.com,120_120.site.png
Fort Lewis College,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Durango, CO",www.fortlewis.edu,www.goskyhawks.com,121_121.site.png
Eastern New Mexico University,Division II,Division II,Non-DI,Active Member,Lone Star Conference,Lone Star Conference,Non-HBCU,Public,Master's Colleges & Universities,"Portales, NM",www.enmu.edu,www.goeasternathletics.com,123_123.favicon.ico
New Mexico State University,Division I,Division I,DI FBS,Active Member,Western Athletic Conference,Western Athletic Conference,Non-HBCU,Public,Research Universities,"Las Cruces, NM",www.nmstatesports.com,www.nmsu.edu,124_124.favicon.ico
University of Texas at El Paso,Division I,Division I,DI FBS,Active Member,Conference USA,Conference USA,Non-HBCU,Public,Research Universities,"El Paso, TX",www.utep.edu/,www.utepathletics.com,125_125.favicon.ico
New Mexico Highlands University,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Las Vegas, NM",www.nmhu.edu,www.nmhucowboys.com,126_126.site.png
Sul Ross State University,Division III,Division III,Non-DI,Active Member,American Southwest Conference,American Southwest Conference,Non-HBCU,Public,Master's Colleges & Universities,"Alpine, TX",www.srlobos.com,www.sulross.edu/,127_127.favicon.ico
University of New Mexico,Division I,Division I,DI FBS,Active Member,Mountain West Conference,Mountain West Conference,Non-HBCU,Public,Research Universities,"Albuquerque, NM",www.golobos.com,www.unm.edu/,128_128.eea882dd-main_logo_big.png
Black Hills State University,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Spearfish, SD",www.bhsu.edu,www.bhsuathletics.com/landing/index,129_129.site.png
University of Wyoming,Division I,Division I,DI FBS,Active Member,Mountain West Conference,Mountain West Conference,Non-HBCU,Public,Research Universities,"Laramie, WY",www.gowyo.com,www.uwyo.edu,130_130.site.png
Montana State University Billings,Division II,Division II,Non-DI,Active Member,Great Northwest Athletic Conference,Great Northwest Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Billings, MT",www.msubillings.edu,www.msubsports.com,131_131.favicon.ico
Montana State University-Bozeman,Division I,Division I,DI FCS,Active Member,Big Sky Conference,Big Sky Conference,Non-HBCU,Public,Research Universities,"Bozeman, MT",www.montana.edu/,www.msubobcats.com,132_132.favicon.ico
Colorado School of Mines,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Research Universities,"Golden, CO",www.csmorediggers.com/landing/index,www.mines.edu,133_133.site.png
New Mexico State University,Division I,Division I,DI FBS,Active Member,Western Athletic Conference,Western Athletic Conference,Non-HBCU,Public,Research Universities,"Las Cruces, NM",www.nmstatesports.com,www.nmsu.edu,134_134.favicon.ico
University of Texas at El Paso,Division I,Division I,DI FBS,Active Member,Conference USA,Conference USA,Non-HBCU,Public,Research Universities,"El Paso, TX",www.utep.edu/,www.utepathletics.com,135_135.favicon.ico
Hardin-Simmons University,Division III,Division III,Non-DI,Active Member,American Southwest Conference,American Southwest Conference,Non-HBCU,Private,Master's Colleges & Universities,"Abilene, TX",hsuathletics.com,www.hsutx.edu,136_136.thumbnail_default.jpg
Sul Ross State University,Division III,Division III,Non-DI,Active Member,American Southwest Conference,American Southwest Conference,Non-HBCU,Public,Master's Colleges & Universities,"Alpine, TX",www.srlobos.com,www.sulross.edu/,137_137.favicon.ico
University of Texas at San Antonio,Division I,Division I,DI FBS,Active Member,Conference USA,Conference USA,Non-HBCU,Public,Research Universities,"San Antonio, TX",www.goutsa.com,www.utsa.edu,138_138.site.png
Oakland City University,Division II,Division II,Non-DI,Active Member,Independent,Independent,Non-HBCU,Private,Baccalaureate Colleges,"Oakland City, IN",www.oak.edu/,www.oak.edu/athletics2/index.php,
Louisiana College,Division III,Division III,Non-DI,Active Member,American Southwest Conference,American Southwest Conference,Non-HBCU,Private,Master's Colleges & Universities,"Pineville, LA",www.lacollege.edu,www.lcwildcats.net,140_140.site.png
The University of Texas Rio Grande Valley,Division I,Division I,DI Subdivision,Active Member,Western Athletic Conference,Western Athletic Conference,Non-HBCU,Public,Research Universities,"Edinburg, TX",goutrgv.com,www.utrgv.edu,142_142.site.png
Texas A&M University-Kingsville,Division II,Division II,Non-DI,Active Member,Lone Star Conference,Lone Star Conference,Non-HBCU,Public,Research Universities,"Kingsville, TX",www.javelinaathletics.com,www.tamuk.edu/,143_143.site.png
Texas A&M University-Corpus Christi,Division I,Division I,DI Subdivision,Active Member,Southland Conference,Southland Conference,Non-HBCU,Public,Research Universities,"Corpus Christi, TX",www.goislanders.com,www.tamucc.edu/,144_144.favicon.ico
St. Mary's University (Texas),Division II,Division II,Non-DI,Active Member,Lone Star Conference,Lone Star Conference,Non-HBCU,Private,Master's Colleges & Universities,"San Antonio, TX",www.rattlerathletics.com,www.stmarytx.edu/,
The University of Texas Rio Grande Valley,Division I,Division I,DI Subdivision,Active Member,Western Athletic Conference,Western Athletic Conference,Non-HBCU,Public,Research Universities,"Edinburg, TX",goutrgv.com,www.utrgv.edu,142_142.site.png
Texas A&M University-Kingsville,Division II,Division II,Non-DI,Active Member,Lone Star Conference,Lone Star Conference,Non-HBCU,Public,Research Universities,"Kingsville, TX",www.javelinaathletics.com,www.tamuk.edu/,143_143.favicon.ico
Texas A&M University-Corpus Christi,Division I,Division I,DI Subdivision,Active Member,Southland Conference,Southland Conference,Non-HBCU,Public,Research Universities,"Corpus Christi, TX",www.goislanders.com,www.tamucc.edu/,144_144.favicon.ico
St. Mary's University (Texas),Division II,Division II,Non-DI,Active Member,Lone Star Conference,Lone Star Conference,Non-HBCU,Private,Master's Colleges & Universities,"San Antonio, TX",www.rattlerathletics.com,www.stmarytx.edu/,145_145.site.png
Trinity University (Texas),Division III,Division III,Non-DI,Active Member,Southern Collegiate Athletic Conference,Southern Collegiate Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"San Antonio, TX",www.trinity.edu,www.trinitytigers.com,146_146.thumbnail_default.jpg
Texas Lutheran University,Division III,Division III,Non-DI,Active Member,Southern Collegiate Athletic Conference,Southern Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Seguin, TX",www.tlu.edu,www.tlubulldogs.com/,147_147.favicon-194x194.png
Texas State University,Division I,Division I,DI FBS,Active Member,Sun Belt Conference,Sun Belt Conference,Non-HBCU,Public,Research Universities,"San Marcos, TX",www.txstate.edu/,www.txstatebobcats.com,148_148.favicon.ico
St. Edward's University,Division II,Division II,Non-DI,Active Member,Lone Star Conference,Lone Star Conference,Non-HBCU,Private,Master's Colleges & Universities,"Austin, TX",www.GoHilltoppers.com,www.stedwards.edu/,149_149.site.png
Concordia University Texas,Division III,Division III,Non-DI,Active Member,American Southwest Conference,American Southwest Conference,Non-HBCU,Private,Master's Colleges & Universities,"Austin, TX",www.athletics.concordia.edu,www.concordia.edu/,
Howard Payne University,Division III,Division III,Non-DI,Active Member,American Southwest Conference,American Southwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Brownwood, TX",www.hpusports.com,www.hputx.edu,151_151.site.png
University of Texas at Austin,Division I,Division I,DI FBS,Active Member,Big 12 Conference,Big 12 Conference,Non-HBCU,Public,Research Universities,"Austin, TX",www.TexasSports.com,www.utexas.edu,152_152.site.png
