School Name,Primary Division,Sport Division,Subdivision,Membership Status,Primary Conference,Sport Conference,HBCU/Non-HBCU,Public/Private,Carnegie Classification,City/State ,Primary URL,Secondary URL,Primary Icon
Hartwick College,Division III,Division III,Non-DI,Active Member,Empire 8,Empire 8,Non-HBCU,Private,Baccalaureate Colleges,"Oneonta, NY",www.hartwick.edu,www.hartwickhawks.com,742_742.favicon.ico
State University of New York at Oneonta,Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Oneonta, NY",www.oneonta.edu,www.oneontaathletics.com,743_743.site.png
The College of Saint Rose,Division II,Division II,Non-DI,Active Member,Northeast-10 Conference,Northeast-10 Conference,Non-HBCU,Private,Master's Colleges & Universities,"Albany, NY",gogoldenknights.com,www.strose.edu,
University at Albany,Division I,Division I,DI FCS,Active Member,America East Conference,America East Conference,Non-HBCU,Public,Research Universities,"Albany, NY",www.albany.edu,www.ualbanysports.com,745_745.favicon.ico
Siena College,Division I,Division I,DI Subdivision,Active Member,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Loudonville, NY",www.siena.edu,www.sienasaints.com,746_746.favicon.ico
The Sage Colleges,Division III,Division III,Non-DI,Active Member,Empire 8,Empire 8,Non-HBCU,Private,Research Universities,"Troy, NY",www.sage.edu/,www.sagegators.com,747_747.thumbnail_default.jpg
Union College (New York),Division III,Division III,Non-DI,Active Member,Liberty League,Liberty League,Non-HBCU,Private,Baccalaureate Colleges,"Schenectady, NY",www.union.edu/,www.unionathletics.com/,748_748.favicon.ico
Rensselaer Polytechnic Institute,Division III,Division III,Non-DI,Active Member,Liberty League,Liberty League,Non-HBCU,Private,Research Universities,"Troy, NY",www.rpi.edu,www.rpiathletics.com,749_749.site.png
State University of New York at Cobleskill,Division III,Division III,Non-DI,Active Member,North Eastern Athletic Conference,North Eastern Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Cobleskill, NY",www.cobleskill.edu/ATHLETICS,www.cobleskill.edu/home.asp,750_750.favicon.ico
Binghamton University,Division I,Division I,DI Subdivision,Active Member,America East Conference,America East Conference,Non-HBCU,Public,Research Universities,"Binghamton, NY",www.binghamton.edu,www.bubearcats.com,751_751.site.png
Elmira College,Division III,Division III,Non-DI,Active Member,Empire 8,Empire 8,Non-HBCU,Private,Baccalaureate Colleges,"Elmira, NY",athletics.elmira.edu,www.elmira.edu,752_752.site.png
Ithaca College,Division III,Division III,Non-DI,Active Member,Liberty League,Liberty League,Non-HBCU,Private,Master's Colleges & Universities,"Ithaca, NY",athletics.ithaca.edu,www.ithaca.edu/,753_753.site.png
State University of New York at Cortland,Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Cortland, NY",www.cortland.edu,www.cortland.edu/athletics,754_754.favicon.ico
Colgate University,Division I,Division I,DI FCS,Active Member,Patriot League,Patriot League,Non-HBCU,Private,Baccalaureate Colleges,"Hamilton, NY",www.colgate.edu,www.gocolgateraiders.com,756_756.site.png
Morrisville State College,Division III,Division III,Non-DI,Active Member,North Eastern Athletic Conference,North Eastern Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Morrisville, NY",www.morrisville.edu,www.morrisville.edu,757_757.apple-touch-icon.png
Cazenovia College,Division III,Division III,Non-DI,Active Member,North Eastern Athletic Conference,North Eastern Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Cazenovia, NY",www.cazenovia.edu,www.cazenoviawildcats.com,758_758.favicon.ico
State University of New York at Geneseo,Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Geneseo, NY",www.geneseo.edu/,www.geneseoknights.com,759_759.thumbnail_default.jpg
Keuka College,Division III,Division III,Non-DI,Active Member,North Eastern Athletic Conference,North Eastern Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Keuka Park, NY",www.keuka.edu/,www.keuka.edu/sports/index.html,
Alfred State College,Division III,Division III,Non-DI,Active Member,Allegheny Mountain Collegiate Conference,Allegheny Mountain Collegiate Conference,Non-HBCU,Public,Baccalaureate Colleges,"Alfred, NY",www.alfredstate.edu,www.alfredstateathletics.com,761_761.thumbnail_default.jpg
Alfred University,Division III,Division III,Non-DI,Active Member,Empire 8,Empire 8,Non-HBCU,Private,Master's Colleges & Universities,"Alfred, NY",www.alfred.edu,www.gosaxons.com,762_762.site.png
Houghton College,Division III,Division III,Non-DI,Active Member,Empire 8,Empire 8,Non-HBCU,Private,Baccalaureate Colleges,"Houghton, NY",athletics.houghton.edu,www.houghton.edu,763_763.site.png
St. Bonaventure University,Division I,Division I,DI Subdivision,Active Member,Atlantic 10 Conference,Atlantic 10 Conference,Non-HBCU,Private,Master's Colleges & Universities,"St. Bonaventure, NY",www.gobonnies.com,www.sbu.edu,764_764.thumbnail_default.jpg
The State University of New York at Fredonia,Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Fredonia, NY",www.fredonia.edu,www.fredoniabluedevils.com,765_765.site.png
Hilbert College,Division III,Division III,Non-DI,Active Member,Allegheny Mountain Collegiate Conference,Allegheny Mountain Collegiate Conference,Non-HBCU,Private,Baccalaureate Colleges,"Hamburg, NY",www.hilbert.edu,www.hilberthawks.com,766_766.favicon.ico
"Buffalo State, State University of New York",Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Buffalo, NY",www.buffalostate.edu,www.buffalostateathletics.com,767_767.favicon.ico
D'Youville College,Division III,Division III,Non-DI,Active Member,Allegheny Mountain Collegiate Conference,Allegheny Mountain Collegiate Conference,Non-HBCU,Private,Research Universities,"Buffalo, NY",athletics.dyc.edu/landing/index,www.dyc.edu,
Canisius College,Division I,Division I,DI Subdivision,Active Member,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Buffalo, NY",www.canisius.edu,www.gogriffs.com,769_769.site.png
Medaille College,Division III,Division III,Non-DI,Active Member,Allegheny Mountain Collegiate Conference,Allegheny Mountain Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Buffalo, NY",www.medaille.edu/,www.medaillesports.com,770_770.site.png
Daemen College,Division II,Division II,Non-DI,Active Member,East Coast Conference,East Coast Conference,Non-HBCU,Private,Research Universities,"Amherst, NY",wildcats.daemen.edu,www.daemen.edu,
"University at Buffalo, the State University of New York",Division I,Division I,DI FBS,Active Member,Mid-American Conference,Mid-American Conference,Non-HBCU,Public,Research Universities,"Buffalo, NY",www.buffalo.edu,www.ubbulls.com,772_772.site.png
Niagara University,Division I,Division I,DI Subdivision,Active Member,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Niagara University, NY",www.niagara.edu,www.purpleeagles.com,773_773.favicon.ico
Rochester Institute of Technology,Division III,Division III,Non-DI,Active Member,Liberty League,Liberty League,Non-HBCU,Private,Research Universities,"Rochester, NY",www.rit.edu/,www.ritathletics.com,774_774.site.png
St. John Fisher College,Division III,Division III,Non-DI,Active Member,Empire 8,Empire 8,Non-HBCU,Private,Research Universities,"Rochester, NY",www.sjfc.edu/,www.sjfc.edu/athletics,
Nazareth College,Division III,Division III,Non-DI,Active Member,Empire 8,Empire 8,Non-HBCU,Private,Master's Colleges & Universities,"Rochester, NY",www.naz.edu,www.nazathletics.com,776_776.favicon.ico
Roberts Wesleyan College,Division II,Division II,Non-DI,Active Member,East Coast Conference,East Coast Conference,Non-HBCU,Private,Master's Colleges & Universities,"Rochester, NY",athletics.roberts.edu/,www.roberts.edu,778_778.favicon.ico
"College at Brockport, State University of New York",Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Brockport, NY",gobrockport.com,www.brockport.edu,779_779.site.png
State University of New York at Oswego,Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Oswego, NY",oswegolakers.com/index.aspx,www.oswego.edu/index,780_780.site.png
Le Moyne College,Division II,Division II,Non-DI,Active Member,Northeast-10 Conference,Northeast-10 Conference,Non-HBCU,Private,Master's Colleges & Universities,"Syracuse, NY",www.lemoyne.edu/,www.lemoynedolphins.com,781_781.site.png
Syracuse University,Division I,Division I,DI FBS,Active Member,Atlantic Coast Conference,Atlantic Coast Conference,Non-HBCU,Private,Research Universities,"Syracuse, NY",suathletics.com,www.syr.edu/,782_782.site.png
Utica College,Division III,Division III,Non-DI,Active Member,Empire 8,Empire 8,Non-HBCU,Private,Master's Colleges & Universities,"Utica, NY",www.ucpioneers.com,www.utica.edu/,
State University of New York Polytechnic Institute,Division III,Division III,Non-DI,Active Member,North Eastern Athletic Conference,North Eastern Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Utica, NY",www.sunyit.edu,www.wildcats.sunyit.edu,
Hamilton College,Division III,Division III,Non-DI,Active Member,New England Small College Athletic Conference,New England Small College Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Clinton, NY",www.hamilton.edu,www.hamilton.edu/athletics,
Hillsdale College,Division II,Division II,Non-DI,Active Member,Great Midwest Athletic Conference,Great Midwest Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Hillsdale, MI",www.hillsdale.edu,www.hillsdale.edu/athletics,786_786.thumbnail_default.jpg
Adrian College,Division III,Division III,Non-DI,Active Member,Michigan Intercol. Ath. Assn.,Michigan Intercol. Ath. Assn.,Non-HBCU,Private,Baccalaureate Colleges,"Adrian, MI",www.adrian.edu,www.adrianbulldogs.com,787_787.thumbnail_default.jpg
University of Michigan,Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Public,Research Universities,"Ann Arbor, MI",mgoblue.com,www.umich.edu/,788_788.favicon.ico
University of Detroit Mercy,Division I,Division I,DI Subdivision,Active Member,Horizon League,Horizon League,Non-HBCU,Private,Research Universities,"Detroit, MI",www.detroittitans.com,www.udmercy.edu,789_789.favicon.ico
Oakland University,Division I,Division I,DI Subdivision,Active Member,Horizon League,Horizon League,Non-HBCU,Public,Research Universities,"Rochester, MI",www.goldengrizzlies.com,www.oakland.edu,790_790.site.png
Albion College,Division III,Division III,Non-DI,Active Member,Michigan Intercol. Ath. Assn.,Michigan Intercol. Ath. Assn.,Non-HBCU,Private,Baccalaureate Colleges,"Albion, MI",www.albion.edu,www.gobrits.com,791_791.thumbnail_default.jpg
Olivet College,Division III,Division III,Non-DI,Active Member,Michigan Intercol. Ath. Assn.,Michigan Intercol. Ath. Assn.,Non-HBCU,Private,Baccalaureate Colleges,"Olivet, MI",www.olivetcollege.edu/,www.olivetcomets.com,792_792.thumbnail_default.jpg
Western Michigan University,Division I,Division I,DI FBS,Active Member,Mid-American Conference,Mid-American Conference,Non-HBCU,Public,Research Universities,"Kalamazoo, MI",www.wmich.edu,www.wmubroncos.com,793_793.site.png
University of Notre Dame,Division I,Division I,DI FBS,Active Member,Atlantic Coast Conference,Atlantic Coast Conference,Non-HBCU,Private,Research Universities,"Notre Dame, IN",www.nd.edu,www.und.com,794_794.apple-touch-icon.png
Kalamazoo College,Division III,Division III,Non-DI,Active Member,Michigan Intercol. Ath. Assn.,Michigan Intercol. Ath. Assn.,Non-HBCU,Private,Baccalaureate Colleges,"Kalamazoo, MI",hornets.kzoo.edu/landing/index,www.kzoo.edu/,
Michigan State University,Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Public,Research Universities,"East Lansing, MI",www.msu.edu,www.msuspartans.com,796_796.site.png
Hope College,Division III,Division III,Non-DI,Active Member,Michigan Intercol. Ath. Assn.,Michigan Intercol. Ath. Assn.,Non-HBCU,Private,Baccalaureate Colleges,"Holland, MI",athletics.hope.edu,www.hope.edu,797_797.thumbnail_default.jpg
Grand Valley State University,Division II,Division II,Non-DI,Active Member,Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Allendale, MI",gvsulakers.com,www.gvsu.edu,798_798.site.png
Calvin University,Division III,Division III,Non-DI,Active Member,Michigan Intercol. Ath. Assn.,Michigan Intercol. Ath. Assn.,Non-HBCU,Private,Master's Colleges & Universities,"Grand Rapids, MI",calvinknights.com,www.calvin.edu,799_799.thumbnail_default.jpg
Central Michigan University,Division I,Division I,DI FBS,Active Member,Mid-American Conference,Mid-American Conference,Non-HBCU,Public,Research Universities,"Mount Pleasant, MI",www.cmich.edu,www.cmuchippewas.com,800_800.site.png
Northwood University,Division II,Division II,Non-DI,Active Member,Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,Non-HBCU,Private,Special Focus Schools,"Midland, MI",gonorthwood.com,www.northwood.edu,
Saginaw Valley State University,Division II,Division II,Non-DI,Active Member,Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"University Center, MI",www.svsu.edu,www.svsucardinals.com,802_802.thumbnail_default.jpg
Alma College,Division III,Division III,Non-DI,Active Member,Michigan Intercol. Ath. Assn.,Michigan Intercol. Ath. Assn.,Non-HBCU,Private,Baccalaureate Colleges,"Alma, MI",www.alma.edu,www.goalmascots.com,
Ferris State University,Division II,Division II,Non-DI,Active Member,Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,Non-HBCU,Public,Research Universities,"Big Rapids, MI",www.ferris.edu,www.ferrisstatebulldogs.com,804_804.thumbnail_default.jpg
University of Wisconsin-Parkside,Division II,Division II,Non-DI,Active Member,Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Kenosha, WI",www.parksiderangers.com,www.uwp.edu,805_805.site.png
Beloit College,Division III,Division III,Non-DI,Active Member,Midwest Conference,Midwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Beloit, WI",www.beloit.edu,www.beloit.edu/bucs/,806_806.favicon.ico
University of Wisconsin-Platteville,Division III,Division III,Non-DI,Active Member,Wisconsin Intercollegiate Athletic Conference,Wisconsin Intercollegiate Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Platteville, WI",www.letsgopioneers.com,www.uwplatt.edu,807_807.thumbnail_default.jpg
Edgewood College,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Research Universities,"Madison, WI",www.EdgewoodCollegeEagles.com,www.edgewood.edu,808_808.favicon.ico
University of Wisconsin-Madison,Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Public,Research Universities,"Madison, WI",www.uwbadgers.com,www.wisc.edu/,809_809.android-chrome-192x192.png
Maranatha Baptist University,Division III,Division III,Non-DI,Active Member,Independent,Independent,Non-HBCU,Private,Baccalaureate Colleges,"Watertown, WI",www.mbu.edu/,www.mbu.edu/athletics,810_810.thumbnail_default.jpg
University of Wisconsin-Whitewater,Division III,Division III,Non-DI,Active Member,Wisconsin Intercollegiate Athletic Conference,Wisconsin Intercollegiate Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Whitewater, WI",www.uww.edu/,www.uwwsports.com,811_811.site.png
Carthage College,Division III,Division III,Non-DI,Active Member,College Conference of Illinois & Wisconsin,College Conference of Illinois & Wisconsin,Non-HBCU,Private,Baccalaureate Colleges,"Kenosha, WI",athletics.carthage.edu,www.carthage.edu,812_812.site.png
University of Wisconsin-Milwaukee,Division I,Division I,DI Subdivision,Active Member,Horizon League,Horizon League,Non-HBCU,Public,Research Universities,"Milwaukee, WI",www.mkepanthers.com,www4.uwm.edu,813_813.favicon.ico
Alverno College,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Milwaukee, WI",athletics.alverno.edu/,www.alverno.edu,814_814.site.png
Wisconsin Lutheran College,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Baccalaureate Colleges,"Milwaukee, WI",www.wlc.edu,www.wlcsports.com/landing/index,815_815.favicon-194x194.png
Carroll University (Wisconsin),Division III,Division III,Non-DI,Active Member,College Conference of Illinois & Wisconsin,College Conference of Illinois & Wisconsin,Non-HBCU,Private,Master's Colleges & Universities,"Waukesha, WI",www.carrollu.edu,www.gopios.com,816_816.favicon.ico
Mount Mary University,Division III,Division III,Non-DI,Active Member,American Collegiate Athletic Association,American Collegiate Athletic Association,Non-HBCU,Private,Master's Colleges & Universities,"Milwaukee, WI",mtmaryathletics.com,www.mtmary.edu/,817_817.favicon-194x194.png
Lake Forest College,Division III,Division III,Non-DI,Active Member,Midwest Conference,Midwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Lake Forest, IL",www.goforesters.com,www.lakeforest.edu,818_818.thumbnail_default.jpg
Concordia University Wisconsin,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Research Universities,"Mequon, WI",www.cuw.edu,www.cuwfalcons.com,819_819.favicon-194x194.png
Lakeland University,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Plymouth, WI",lakelandmuskies.com/,www.lakeland.edu/,820_820.site.png
Marian University (Wisconsin),Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Fond Du Lac, WI",www.marianuniversity.edu,www.sabreathletics.com,821_821.thumbnail_default.jpg
University of Wisconsin-Oshkosh,Division III,Division III,Non-DI,Active Member,Wisconsin Intercollegiate Athletic Conference,Wisconsin Intercollegiate Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Oshkosh, WI",www.uwosh.edu/,www.uwoshkoshtitans.com,822_822.thumbnail_default.jpg
Ripon College,Division III,Division III,Non-DI,Active Member,Midwest Conference,Midwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Ripon, WI",www.ripon.edu,www.ripon.edu/athletics,823_823.site.png
Lawrence University,Division III,Division III,Non-DI,Active Member,Midwest Conference,Midwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Appleton, WI",www.lawrence.edu/,www.lawrence.edu/athletics,824_824.site.png
University of Wisconsin-Green Bay,Division I,Division I,DI Subdivision,Active Member,Horizon League,Horizon League,Non-HBCU,Public,Master's Colleges & Universities,"Green Bay, WI",GreenBayPhoenix.com,www.uwgb.edu,825_825.site.png
St. Norbert College,Division III,Division III,Non-DI,Active Member,Midwest Conference,Midwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"De Pere, WI",www.snc.edu,www.snc.edu/athletics,826_826.apple-touch-icon-114x114-precomposed.png
University of Wisconsin-Stevens Point,Division III,Division III,Non-DI,Active Member,Wisconsin Intercollegiate Athletic Conference,Wisconsin Intercollegiate Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Stevens Point, WI",athletics.uwsp.edu,www.uwsp.edu/,827_827.site.png
University of Wisconsin-Eau Claire,Division III,Division III,Non-DI,Active Member,Wisconsin Intercollegiate Athletic Conference,Wisconsin Intercollegiate Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Eau Claire, WI",www.blugolds.com,www.uwec.edu/,828_828.thumbnail_default.jpg
University of Wisconsin-River Falls,Division III,Division III,Non-DI,Active Member,Wisconsin Intercollegiate Athletic Conference,Wisconsin Intercollegiate Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"River Falls, WI",www.uwrf.edu/,www.uwrfsports.com,829_829.site.png
University of Wisconsin-Stout,Division III,Division III,Non-DI,Active Member,Wisconsin Intercollegiate Athletic Conference,Wisconsin Intercollegiate Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Menomonie, WI",athletics.uwstout.edu,www.uwstout.edu/,830_830.site.png
Lake Superior State University,Division II,Division II,Non-DI,Active Member,Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Sault Ste. Marie, MI",www.lssu.edu/,www.lssulakers.com,831_831.thumbnail_default.jpg
Northern Michigan University,Division II,Division II,Non-DI,Active Member,Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Marquette, MI",www.nmu.edu/,www.nmuwildcats.com,832_832.thumbnail_default.jpg
Michigan Technological University,Division II,Division II,Non-DI,Active Member,Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,Non-HBCU,Public,Research Universities,"Houghton, MI",www.michigantechhuskies.com,www.mtu.edu,833_833.thumbnail_default.jpg
Finlandia University,Division III,Division III,Non-DI,Active Member,American Collegiate Athletic Association,American Collegiate Athletic Association,Non-HBCU,Private,Baccalaureate Colleges,"Hancock, MI",www.finlandia.edu,www.fulions.com,834_834.site.png
University of Minnesota Duluth,Division II,Division II,Non-DI,Active Member,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference,Non-HBCU,Public,Master's Colleges & Universities,"Duluth, MN",www.d.umn.edu/,www.umdbulldogs.com,835_835.site.png
University of Wisconsin-Superior,Division III,Division III,Non-DI,Active Member,Upper Midwest Athletic Conference,Upper Midwest Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Superior, WI",www.uwsuper.edu/,www.uwsyellowjackets.com,836_836.site.png
The College of St. Scholastica,Division III,Division III,Non-DI,Active Member,Upper Midwest Athletic Conference,Upper Midwest Athletic Conference,Non-HBCU,Private,Research Universities,"Duluth, MN",www.css.edu/,www.csssaints.com,837_837.favicon.ico
North Dakota State University,Division I,Division I,DI FCS,Active Member,The Summit League,The Summit League,Non-HBCU,Public,Research Universities,"Fargo, ND",www.GoBison.com,www.ndsu.edu/,838_838.site.png
"Concordia College, Moorhead",Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Moorhead, MN",www.concordiacollege.edu,www.gocobbers.com,
College of Saint Benedict,Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"St. Joseph, MN",www.csbblazers.com,www.csbsju.edu,841_841.favicon.ico
Saint John's University (Minnesota),Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Collegeville, MN",www.csbsju.edu,www.gojohnnies.com,842_842.favicon.ico
St. Cloud State University,Division II,Division II,Non-DI,Active Member,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference,Non-HBCU,Public,Master's Colleges & Universities,"St. Cloud, MN",www.stcloudstate.edu/,www.stcloudstate.edu/athletics,
Southwest Minnesota State University,Division II,Division II,Non-DI,Active Member,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference,Non-HBCU,Public,Master's Colleges & Universities,"Marshall, MN",www.smsu.edu,www.smsumustangs.com,844_844.favicon.ico
Bethany Lutheran College,Division III,Division III,Non-DI,Active Member,Upper Midwest Athletic Conference,Upper Midwest Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Mankato, MN",www.blc.edu,www.blcvikings.com,845_845.favicon.ico
"Minnesota State University, Mankato",Division II,Division II,Non-DI,Active Member,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference,Non-HBCU,Public,Master's Colleges & Universities,"Mankato, MN",www.mnsu.edu/,www.msumavericks.com,846_846.site.png
Crown College (Minnesota),Division III,Division III,Non-DI,Active Member,Upper Midwest Athletic Conference,Upper Midwest Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"St. Bonifacius, MN",www.athletics.crown.edu,www.crown.edu,
St. Olaf College,Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Northfield, MN",www.stolaf.edu,www.stolaf/athletics.edu,848_848.favicon.ico
Saint Mary's University of Minnesota,Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Winona, MN",www.saintmaryssports.com,www.smumn.edu,849_849.site.png
Winona State University,Division II,Division II,Non-DI,Active Member,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference,Non-HBCU,Public,Master's Colleges & Universities,"Winona, MN",www.winona.edu/,www.winonastatewarriors.com,850_850.site.png
Carleton College,Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Northfield, MN",apps.carleton.edu/athletics/,www.carleton.edu,851_851.site.png
Macalester College,Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"St. Paul, MN",www.macalester.edu/,www.macalester.edu/athletics,852_852.site.png
North Central University,Division III,Division III,Non-DI,Active Member,Upper Midwest Athletic Conference,Upper Midwest Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Minneapolis, MN",www.ncurams.com,www.northcentral.edu/,853_853.site.png
St. Catherine University,Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Research Universities,"St. Paul, MN",www.stkate.edu/,www.stkate.edu/athletics,854_854.favicon.ico
Hamline University,Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"St. Paul, MN",www.hamline.edu,www.hamline.edu/athletics/,855_855.site.png
"Concordia University, St. Paul",Division II,Division II,Non-DI,Active Member,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"St. Paul, MN",www.csp.edu,www.cugoldenbears.com/index.html,856_856.favicon.ico
University of Northwestern-St. Paul,Division III,Division III,Non-DI,Active Member,Upper Midwest Athletic Conference,Upper Midwest Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"St. Paul, MN",unweagles.com,www.unwsp.edu,857_857.favicon.ico
Augsburg University,Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Minneapolis, MN",athletics.augsburg.edu,www.augsburg.edu,858_858.site.png
Bemidji State University,Division II,Division II,Non-DI,Active Member,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference,Non-HBCU,Public,Master's Colleges & Universities,"Bemidji, MN",www.bemidjistate.edu,www.bsubeavers.com,859_859.favicon.ico
"University of Minnesota, Crookston",Division II,Division II,Non-DI,Active Member,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference,Non-HBCU,Public,Baccalaureate Colleges,"Crookston, MN",www.goldeneaglesports.com/,www.umcrookston.edu,860_860.site.png
